county,office,district,town,precinct,candidate,party,votes,state_election_id
Rutland,U.S. Senate,,Rutland Town,Windham 5,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Ryegate,,Spoiled,Republican,1,82210
Addison,U.S. Senate,,Salisbury,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Sandgate,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Searsburg,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Shaftsbury,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Sharon,,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Sheffield,,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Shelburne,Chittenden 5-1,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Shelburne,Chittenden 5-2,Spoiled,Republican,0,82210
Franklin,U.S. Senate,,Sheldon,,Spoiled,Republican,0,82210
Addison,U.S. Senate,,Shoreham,,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Shrewsbury,,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-1,Spoiled,Republican,2,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-2,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-3,Spoiled,Republican,1,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-4,Spoiled,Republican,0,82210
Grand Isle,U.S. Senate,,South Hero,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Springfield,Windsor 3-1,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Springfield,Windsor 3-2,Spoiled,Republican,0,82210
Franklin,U.S. Senate,,Saint Albans City,,Spoiled,Republican,69,82210
Franklin,U.S. Senate,,Saint Albans Town,Franklin 3-1,Spoiled,Republican,0,82210
Franklin,U.S. Senate,,Saint Albans Town,Franklin 3-2,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Saint George,,Spoiled,Republican,1,82210
Caledonia,U.S. Senate,,Saint Johnsbury,,Spoiled,Republican,2,82210
Bennington,U.S. Senate,,Stamford,,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Stannard,,Spoiled,Republican,0,82210
Addison,U.S. Senate,,Starksboro,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Stockbridge,,Spoiled,Republican,0,82210
Lamoille,U.S. Senate,,Stowe,Washington 3-1,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Strafford,Washington 3-2,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Stratton,Washington 3-3,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Sudbury,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Sunderland,Bennington 3,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Sunderland,Bennington 4,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Sutton,Bennington 2-1,Spoiled,Republican,0,82210
Franklin,U.S. Senate,,Swanton,Bennington 2-1 Nb,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Thetford,Bennington 2-2,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Tinmouth,Rutland 2,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Tinmouth,Rutland-Bennington,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Topsham,,Spoiled,Republican,1,82210
Windham,U.S. Senate,,Townshend,,Spoiled,Republican,1,82210
Orleans,U.S. Senate,,Troy,Orleans 2,Spoiled,Republican,0,82210
Orleans,U.S. Senate,,Troy,Orleans-Lamoille,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Tunbridge,,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Underhill,,Spoiled,Republican,0,82210
Addison,U.S. Senate,,Vergennes,,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Vernon,,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Vershire,Windham 3-1,Spoiled,Republican,0,82210
Essex,U.S. Senate,,Victory,Windham 3-2,Spoiled,Republican,0,82210
Washington,U.S. Senate,,Waitsfield,Windham 3-3,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Walden,,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Wallingford,,Spoiled,Republican,1,82210
Addison,U.S. Senate,,Waltham,,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Wardsboro,,Spoiled,Republican,0,82210
Washington,U.S. Senate,,Warren,,Spoiled,Republican,1,82210
Orange,U.S. Senate,,Washington,,Spoiled,Republican,0,82210
Washington,U.S. Senate,,Waterbury,,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Waterford,,Spoiled,Republican,1,82210
Lamoille,U.S. Senate,,Waterville,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Weathersfield,Chittenden 3-1,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,Wells,Chittenden 3-2,Spoiled,Republican,0,82210
Orange,U.S. Senate,,West Fairlee,Chittenden 3-3,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,West Haven,Chittenden 3-4,Spoiled,Republican,0,82210
Rutland,U.S. Senate,,West Rutland,Chittenden 3-5,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,West Windsor,Chittenden 3-6,Spoiled,Republican,0,82210
Orleans,U.S. Senate,,Westfield,,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Westford,,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Westminster,Windham 3,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Westminster,Windham 4,Spoiled,Republican,0,82210
Orleans,U.S. Senate,,Westmore,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Weston,,Spoiled,Republican,2,82210
Addison,U.S. Senate,,Weybridge,,Spoiled,Republican,0,82210
Caledonia,U.S. Senate,,Wheelock,,Spoiled,Republican,1,82210
Addison,U.S. Senate,,Whiting,,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Whitingham,Windham 6,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Whitingham,Windham-Bennington,Spoiled,Republican,0,82210
Orange,U.S. Senate,,Williamstown,,Spoiled,Republican,0,82210
Chittenden,U.S. Senate,,Williston,Chittenden 7-1,Spoiled,Republican,5,82210
Windham,U.S. Senate,,Wilmington,Chittenden 7-2,Spoiled,Republican,0,82210
Windham,U.S. Senate,,Windham,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Windsor,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Winhall,,Spoiled,Republican,1,82210
Chittenden,U.S. Senate,,Winooski,,Spoiled,Republican,1,82210
Lamoille,U.S. Senate,,Wolcott,,Spoiled,Republican,0,82210
Washington,U.S. Senate,,Woodbury,,Spoiled,Republican,0,82210
Bennington,U.S. Senate,,Woodford,,Spoiled,Republican,0,82210
Windsor,U.S. Senate,,Woodstock,,Spoiled,Republican,0,82210
Washington,U.S. Senate,,Worcester,,Spoiled,Republican,0,82210
Addison,U.S. Senate,,Addison,,Total Votes Cast,Republican,197,82210
Orleans,U.S. Senate,,Albany,,Total Votes Cast,Republican,106,82210
Grand Isle,U.S. Senate,,Alburgh,,Total Votes Cast,Republican,138,82210
Windsor,U.S. Senate,,Andover,,Total Votes Cast,Republican,67,82210
Bennington,U.S. Senate,,Arlington,,Total Votes Cast,Republican,144,82210
Windham,U.S. Senate,,Athens,,Total Votes Cast,Republican,19,82210
Franklin,U.S. Senate,,Bakersfield,,Total Votes Cast,Republican,87,82210
Windsor,U.S. Senate,,Baltimore,,Total Votes Cast,Republican,19,82210
Windsor,U.S. Senate,,Barnard,Chittenden 6-1,Total Votes Cast,Republican,68,82210
Caledonia,U.S. Senate,,Barnet,Chittenden 6-2,Total Votes Cast,Republican,180,82210
Washington,U.S. Senate,,Barre City,Chittenden 6-3,Total Votes Cast,Republican,715,82210
Washington,U.S. Senate,,Barre Town,,Total Votes Cast,Republican,1229,82210
Orleans,U.S. Senate,,Barton,,Total Votes Cast,Republican,188,82210
Lamoille,U.S. Senate,,Belvidere,,Total Votes Cast,Republican,34,82210
Bennington,U.S. Senate,,Bennington,Bennington 2-1,Total Votes Cast,Republican,221,82210
Bennington,U.S. Senate,,Bennington,Bennington 2-2,Total Votes Cast,Republican,208,82210
Rutland,U.S. Senate,,Benson,,Total Votes Cast,Republican,81,82210
Franklin,U.S. Senate,,Berkshire,,Total Votes Cast,Republican,110,82210
Washington,U.S. Senate,,Berlin,,Total Votes Cast,Republican,397,82210
Windsor,U.S. Senate,,Bethel,,Total Votes Cast,Republican,150,82210
Essex,U.S. Senate,,Bloomfield,,Total Votes Cast,Republican,14,82210
Chittenden,U.S. Senate,,Bolton,,Total Votes Cast,Republican,120,82210
Orange,U.S. Senate,,Bradford,,Total Votes Cast,Republican,150,82210
Orange,U.S. Senate,,Braintree,,Total Votes Cast,Republican,118,82210
Rutland,U.S. Senate,,Brandon,,Total Votes Cast,Republican,336,82210
Windham,U.S. Senate,,Brattleboro,Windham 2-1,Total Votes Cast,Republican,99,82210
Windham,U.S. Senate,,Brattleboro,Windham 2-2,Total Votes Cast,Republican,56,82210
Windham,U.S. Senate,,Brattleboro,Windham 2-3,Total Votes Cast,Republican,70,82210
Windsor,U.S. Senate,,Bridgewater,,Total Votes Cast,Republican,64,82210
Addison,U.S. Senate,,Bridport,,Total Votes Cast,Republican,135,82210
Essex,U.S. Senate,,Brighton,,Total Votes Cast,Republican,122,82210
Addison,U.S. Senate,,Bristol,,Total Votes Cast,Republican,285,82210
Orange,U.S. Senate,,Brookfield,,Total Votes Cast,Republican,155,82210
Windham,U.S. Senate,,Brookline,Windsor 6-1,Total Votes Cast,Republican,26,82210
Orleans,U.S. Senate,,Brownington,Windsor 6-2,Total Votes Cast,Republican,56,82210
Essex,U.S. Senate,,Brunswick,,Total Votes Cast,Republican,17,82210
Caledonia,U.S. Senate,,Burke,,Total Votes Cast,Republican,140,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-1,Total Votes Cast,Republican,563,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-2,Total Votes Cast,Republican,191,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-3,Total Votes Cast,Republican,94,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-4,Total Votes Cast,Republican,77,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-5,Total Votes Cast,Republican,335,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-6,Total Votes Cast,Republican,46,82210
Chittenden,U.S. Senate,,Burlington,Chittenden 6-7,Total Votes Cast,Republican,3,82210
Washington,U.S. Senate,,Cabot,Rutland Rutland 1-2,Total Votes Cast,Republican,137,82210
Washington,U.S. Senate,,Calais,,Total Votes Cast,Republican,154,82210
Lamoille,U.S. Senate,,Cambridge,,Total Votes Cast,Republican,304,82210
Essex,U.S. Senate,,Canaan,,Total Votes Cast,Republican,65,82210
Rutland,U.S. Senate,,Castleton,,Total Votes Cast,Republican,380,82210
Windsor,U.S. Senate,,Cavendish,,Total Votes Cast,Republican,107,82210
Orleans,U.S. Senate,,Charleston,,Total Votes Cast,Republican,88,82210
Chittenden,U.S. Senate,,Charlotte,,Total Votes Cast,Republican,379,82210
Orange,U.S. Senate,,Chelsea,,Total Votes Cast,Republican,152,82210
Windsor,U.S. Senate,,Chester,,Total Votes Cast,Republican,182,82210
Rutland,U.S. Senate,,Chittenden,,Total Votes Cast,Republican,153,82210
Rutland,U.S. Senate,,Clarendon,,Total Votes Cast,Republican,257,82210
Chittenden,U.S. Senate,,Colchester,Chittenden 9-1,Total Votes Cast,Republican,460,82210
Chittenden,U.S. Senate,,Colchester,Chittenden 9-2,Total Votes Cast,Republican,735,82210
Essex,U.S. Senate,,Concord,,Total Votes Cast,Republican,137,82210
Orange,U.S. Senate,,Corinth,,Total Votes Cast,Republican,98,82210
Addison,U.S. Senate,,Cornwall,,Total Votes Cast,Republican,112,82210
Orleans,U.S. Senate,,Coventry,,Total Votes Cast,Republican,113,82210
Orleans,U.S. Senate,,Craftsbury,,Total Votes Cast,Republican,101,82210
Rutland,U.S. Senate,,Danby,,Total Votes Cast,Republican,141,82210
Caledonia,U.S. Senate,,Danville,,Total Votes Cast,Republican,260,82210
Orleans,U.S. Senate,,Derby,,Total Votes Cast,Republican,395,82210
Bennington,U.S. Senate,,Dorset,,Total Votes Cast,Republican,192,82210
Windham,U.S. Senate,,Dover,,Total Votes Cast,Republican,93,82210
Windham,U.S. Senate,,Dummerston,,Total Votes Cast,Republican,94,82210
Washington,U.S. Senate,,Duxbury,,Total Votes Cast,Republican,152,82210
Essex,U.S. Senate,,East Haven,Chittenden 9,Total Votes Cast,Republican,36,82210
Washington,U.S. Senate,,East Montpelier,Grand Isle-Chittenden 1-1,Total Votes Cast,Republican,267,82210
Lamoille,U.S. Senate,,Eden,,Total Votes Cast,Republican,106,82210
Lamoille,U.S. Senate,,Elmore,,Total Votes Cast,Republican,85,82210
Franklin,U.S. Senate,,Enosburgh,,Total Votes Cast,Republican,174,82210
Chittenden,U.S. Senate,,Essex,Chittenden 8-1,Total Votes Cast,Republican,635,82210
Chittenden,U.S. Senate,,Essex,Chittenden 8-2,Total Votes Cast,Republican,729,82210
Chittenden,U.S. Senate,,Essex,Chittenden 8-3,Total Votes Cast,Republican,206,82210
Rutland,U.S. Senate,,Fair Haven,,Total Votes Cast,Republican,230,82210
Franklin,U.S. Senate,,Fairfax,,Total Votes Cast,Republican,459,82210
Franklin,U.S. Senate,,Fairfield,,Total Votes Cast,Republican,162,82210
Orange,U.S. Senate,,Fairlee,,Total Votes Cast,Republican,67,82210
Washington,U.S. Senate,,Fayston,Center Town House,Total Votes Cast,Republican,127,82210
Addison,U.S. Senate,,Ferrisburgh,Town Office,Total Votes Cast,Republican,302,82210
Franklin,U.S. Senate,,Fletcher,West River Village,Total Votes Cast,Republican,116,82210
Franklin,U.S. Senate,,Franklin,,Total Votes Cast,Republican,129,82210
Franklin,U.S. Senate,,Georgia,,Total Votes Cast,Republican,475,82210
Orleans,U.S. Senate,,Glover,,Total Votes Cast,Republican,108,82210
Addison,U.S. Senate,,Goshen,,Total Votes Cast,Republican,26,82210
Windham,U.S. Senate,,Grafton,,Total Votes Cast,Republican,42,82210
Essex,U.S. Senate,,Granby,,Total Votes Cast,Republican,19,82210
Grand Isle,U.S. Senate,,Grand Isle,,Total Votes Cast,Republican,205,82210
Addison,U.S. Senate,,Granville,,Total Votes Cast,Republican,25,82210
Orleans,U.S. Senate,,Greensboro,,Total Votes Cast,Republican,49,82210
Caledonia,U.S. Senate,,Groton,,Total Votes Cast,Republican,122,82210
Essex,U.S. Senate,,Guildhall,,Total Votes Cast,Republican,36,82210
Windham,U.S. Senate,,Guilford,,Total Votes Cast,Republican,75,82210
Windham,U.S. Senate,,Halifax,,Total Votes Cast,Republican,93,82210
Addison,U.S. Senate,,Hancock,,Total Votes Cast,Republican,22,82210
Caledonia,U.S. Senate,,Hardwick,,Total Votes Cast,Republican,242,82210
Windsor,U.S. Senate,,Hartford,Windsor 4-1,Total Votes Cast,Republican,116,82210
Windsor,U.S. Senate,,Hartford,Windsor 4-2,Total Votes Cast,Republican,296,82210
Windsor,U.S. Senate,,Hartland,,Total Votes Cast,Republican,191,82210
Franklin,U.S. Senate,,Highgate,,Total Votes Cast,Republican,273,82210
Chittenden,U.S. Senate,,Hinesburg,Chittenden 4-1,Total Votes Cast,Republican,3,82210
Chittenden,U.S. Senate,,Hinesburg,Chittenden 4-2,Total Votes Cast,Republican,294,82210
Orleans,U.S. Senate,,Holland,,Total Votes Cast,Republican,75,82210
Rutland,U.S. Senate,,Hubbardton,,Total Votes Cast,Republican,68,82210
Chittenden,U.S. Senate,,Huntington,,Total Votes Cast,Republican,112,82210
Lamoille,U.S. Senate,,Hyde Park,,Total Votes Cast,Republican,360,82210
Rutland,U.S. Senate,,Ira,,Total Votes Cast,Republican,50,82210
Orleans,U.S. Senate,,Irasburg,,Total Votes Cast,Republican,118,82210
Grand Isle,U.S. Senate,,Isle La Motte,,Total Votes Cast,Republican,51,82210
Windham,U.S. Senate,,Jamaica,,Total Votes Cast,Republican,53,82210
Orleans,U.S. Senate,,Jay,,Total Votes Cast,Republican,37,82210
Chittenden,U.S. Senate,,Jericho,,Total Votes Cast,Republican,478,82210
Lamoille,U.S. Senate,,Johnson,,Total Votes Cast,Republican,175,82210
Rutland,U.S. Senate,,Killington,,Total Votes Cast,Republican,109,82210
Caledonia,U.S. Senate,,Kirby,Rutland 5-1,Total Votes Cast,Republican,87,82210
Bennington,U.S. Senate,,Landgrove,Rutland 5-2,Total Votes Cast,Republican,18,82210
Addison,U.S. Senate,,Leicester,Rutland 5-3,Total Votes Cast,Republican,84,82210
Essex,U.S. Senate,,Lemington,Rutland 5-4,Total Votes Cast,Republican,7,82210
Addison,U.S. Senate,,Lincoln,Elementary School,Total Votes Cast,Republican,114,82210
Windham,U.S. Senate,,Londonderry,Town Municipal Building,Total Votes Cast,Republican,97,82210
Orleans,U.S. Senate,,Lowell,,Total Votes Cast,Republican,109,82210
Windsor,U.S. Senate,,Ludlow,,Total Votes Cast,Republican,164,82210
Essex,U.S. Senate,,Lunenburg,,Total Votes Cast,Republican,88,82210
Caledonia,U.S. Senate,,Lyndon,,Total Votes Cast,Republican,370,82210
Essex,U.S. Senate,,Maidstone,,Total Votes Cast,Republican,28,82210
Bennington,U.S. Senate,,Manchester,,Total Votes Cast,Republican,353,82210
Windham,U.S. Senate,,Marlboro,,Total Votes Cast,Republican,27,82210
Washington,U.S. Senate,,Marshfield,Chittenden 5-1,Total Votes Cast,Republican,141,82210
Rutland,U.S. Senate,,Mendon,Chittenden 5-2,Total Votes Cast,Republican,156,82210
Addison,U.S. Senate,,Middlebury,,Total Votes Cast,Republican,344,82210
Washington,U.S. Senate,,Middlesex,,Total Votes Cast,Republican,191,82210
Rutland,U.S. Senate,,Middletown Springs,,Total Votes Cast,Republican,82,82210
Chittenden,U.S. Senate,,Milton,Chittenden 10,Total Votes Cast,Republican,873,82210
Chittenden,U.S. Senate,,Milton,Grand Isle-Chittenden,Total Votes Cast,Republican,168,82210
Addison,U.S. Senate,,Monkton,Chittenden 3-8,Total Votes Cast,Republican,182,82210
Franklin,U.S. Senate,,Montgomery,Chittenden 3-9,Total Votes Cast,Republican,84,82210
Washington,U.S. Senate,,Montpelier,,Total Votes Cast,Republican,509,82210
Washington,U.S. Senate,,Moretown,Windsor 1-1,Total Votes Cast,Republican,190,82210
Orleans,U.S. Senate,,Morgan,Windsor 1-2,Total Votes Cast,Republican,94,82210
Lamoille,U.S. Senate,,Morristown,,Total Votes Cast,Republican,530,82210
Rutland,U.S. Senate,,Mount Holly,,Total Votes Cast,Republican,125,82210
Rutland,U.S. Senate,,Mount Tabor,,Total Votes Cast,Republican,13,82210
Addison,U.S. Senate,,New Haven,,Total Votes Cast,Republican,184,82210
Caledonia,U.S. Senate,,Newark,,Total Votes Cast,Republican,60,82210
Orange,U.S. Senate,,Newbury,,Total Votes Cast,Republican,181,82210
Windham,U.S. Senate,,Newfane,,Total Votes Cast,Republican,110,82210
Orleans,U.S. Senate,,Newport City,,Total Votes Cast,Republican,296,82210
Orleans,U.S. Senate,,Newport Town,,Total Votes Cast,Republican,117,82210
Grand Isle,U.S. Senate,,North Hero,,Total Votes Cast,Republican,113,82210
Washington,U.S. Senate,,Northfield,,Total Votes Cast,Republican,521,82210
Essex,U.S. Senate,,Norton,,Total Votes Cast,Republican,18,82210
Windsor,U.S. Senate,,Norwich,,Total Votes Cast,Republican,75,82210
Orange,U.S. Senate,,Orange,,Total Votes Cast,Republican,149,82210
Addison,U.S. Senate,,Orwell,,Total Votes Cast,Republican,161,82210
Addison,U.S. Senate,,Panton,,Total Votes Cast,Republican,76,82210
Rutland,U.S. Senate,,Pawlet,,Total Votes Cast,Republican,107,82210
Caledonia,U.S. Senate,,Peacham,,Total Votes Cast,Republican,93,82210
Bennington,U.S. Senate,,Peru,,Total Votes Cast,Republican,26,82210
Rutland,U.S. Senate,,Pittsfield,,Total Votes Cast,Republican,56,82210
Rutland,U.S. Senate,,Pittsford,,Total Votes Cast,Republican,286,82210
Washington,U.S. Senate,,Plainfield,,Total Votes Cast,Republican,97,82210
Windsor,U.S. Senate,,Plymouth,,Total Votes Cast,Republican,75,82210
Windsor,U.S. Senate,,Pomfret,,Total Votes Cast,Republican,71,82210
Rutland,U.S. Senate,,Poultney,,Total Votes Cast,Republican,169,82210
Bennington,U.S. Senate,,Pownal,,Total Votes Cast,Republican,115,82210
Rutland,U.S. Senate,,Proctor,,Total Votes Cast,Republican,140,82210
Windham,U.S. Senate,,Putney,,Total Votes Cast,Republican,61,82210
Orange,U.S. Senate,,Randolph,,Total Votes Cast,Republican,387,82210
Windsor,U.S. Senate,,Reading,,Total Votes Cast,Republican,40,82210
Bennington,U.S. Senate,,Readsboro,,Total Votes Cast,Republican,35,82210
Franklin,U.S. Senate,,Richford,,Total Votes Cast,Republican,123,82210
Chittenden,U.S. Senate,,Richmond,,Total Votes Cast,Republican,326,82210
Addison,U.S. Senate,,Ripton,,Total Votes Cast,Republican,29,82210
Windsor,U.S. Senate,,Rochester,,Total Votes Cast,Republican,92,82210
Windham,U.S. Senate,,Rockingham,,Total Votes Cast,Republican,134,82210
Washington,U.S. Senate,,Roxbury,,Total Votes Cast,Republican,78,82210
Windsor,U.S. Senate,,Royalton,,Total Votes Cast,Republican,136,82210
Bennington,U.S. Senate,,Rupert,,Total Votes Cast,Republican,50,82210
Rutland,U.S. Senate,,Rutland City,Rutland 5-1,Total Votes Cast,Republican,440,82210
Rutland,U.S. Senate,,Rutland City,Rutland 5-2,Total Votes Cast,Republican,308,82210
Rutland,U.S. Senate,,Rutland City,Rutland 5-3,Total Votes Cast,Republican,152,82210
Rutland,U.S. Senate,,Rutland City,Rutland 5-4,Total Votes Cast,Republican,262,82210
Rutland,U.S. Senate,,Rutland Town,,Total Votes Cast,Republican,523,82210
Caledonia,U.S. Senate,,Ryegate,Windham 4,Total Votes Cast,Republican,105,82210
Addison,U.S. Senate,,Salisbury,Windham 5,Total Votes Cast,Republican,78,82210
Bennington,U.S. Senate,,Sandgate,,Total Votes Cast,Republican,32,82210
Bennington,U.S. Senate,,Searsburg,,Total Votes Cast,Republican,10,82210
Bennington,U.S. Senate,,Shaftsbury,,Total Votes Cast,Republican,153,82210
Windsor,U.S. Senate,,Sharon,,Total Votes Cast,Republican,68,82210
Caledonia,U.S. Senate,,Sheffield,,Total Votes Cast,Republican,53,82210
Chittenden,U.S. Senate,,Shelburne,Chittenden 5-1,Total Votes Cast,Republican,429,82210
Chittenden,U.S. Senate,,Shelburne,Chittenden 5-2,Total Votes Cast,Republican,345,82210
Franklin,U.S. Senate,,Sheldon,,Total Votes Cast,Republican,152,82210
Addison,U.S. Senate,,Shoreham,,Total Votes Cast,Republican,83,82210
Rutland,U.S. Senate,,Shrewsbury,,Total Votes Cast,Republican,117,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-1,Total Votes Cast,Republican,359,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-2,Total Votes Cast,Republican,452,82210
Chittenden,U.S. Senate,,South Burlington,Chittenden 7-3,Total Votes Cast,Republican,253,82210
